Stations_ID; Mess_Datum; Qualitaets_Niveau; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
      232;19921227;  10;   -6.0;   3.4;   1.0;  980.50;   90.00;   1.3;   -4.2;   -9.3;  -11.4;   7.3;   0.0;   0;    2.200;   0;eor
      232;19921228;  10;   -4.9;   3.2;   0.0;  981.40;   76.00;   4.6;   -2.3;   -6.8;   -8.0;  13.5;   0.0;   0;    6.400;   0;eor
      232;19921229;  10;   -7.0;   2.9;   0.0;  975.00;   81.00;   1.5;   -3.3;  -10.5;  -12.6;   7.4;   0.0;   0;    5.300;   0;eor
      232;19921230;  10;   -7.6;   3.1;   0.7;  969.20;   88.00;   0.2;   -1.9;  -11.6;  -13.5;   2.2;   0.0;   0;    3.400;   0;eor
      232;19921231;  10;   -7.8;   3.2;   0.0;  970.30;   91.00;   1.3;   -3.0;  -11.3;  -12.9;   6.3;   0.0;   0;    3.700;   0;eor
      232;19930101;  10;   -7.0;   3.0;   0.0;  977.60;   83.00;   1.9;   -2.0;   -9.9;  -11.5;  10.4;   0.0;   0;    6.200;   0;eor
      232;19930102;  10;  -10.6;   2.1;   0.0;  977.70;   78.00;   2.4;   -6.8;  -13.1;  -16.1;   9.4;   0.0;   0;    5.900;   0;eor
      232;19930103;  10;   -9.2;   2.1;   0.7;  973.40;   69.00;   3.6;   -5.8;  -13.4;  -13.9;  13.5;   0.0;   0;    4.600;   0;eor
      232;19930104;  10;  -10.4;   2.4;   0.0;  973.10;   85.00;   1.2;   -5.0;  -13.5;  -15.8;   4.7;   0.0;   0;    5.600;   0;eor
      232;19930105;  10;   -7.0;   3.1;   1.3;  980.00;   84.00;   1.0;    0.4;  -13.0;  -15.0;   3.7;   0.0;   0;    5.100;   0;eor
      232;19930106;  10;    2.6;   5.7;   7.3;  977.10;   77.00;   1.6;    6.6;   -7.8;  -10.0;   5.3;   4.3;   6;    0.000;   0;eor
      232;19930107;  10;    5.4;   8.7;   8.0;  971.10;   97.00;   3.5;    6.6;    3.8;    2.8;  10.6;   3.6;   6;    0.000;   0;eor
      232;19930108;  10;    5.4;   9.0;   7.3;  972.20;   96.00;   3.6;    7.7;    4.0;    3.7;  10.0;   0.7;   6;    0.000;   0;eor
      232;19930109;  10;    5.2;   8.0;   5.3;  972.30;   91.00;   2.7;    8.6;    1.4;    0.0;   8.4;   0.0;   0;    2.000;   0;eor
      232;19930110;  10;    6.6;   7.1;   6.0;  965.40;   73.00;   4.2;   10.4;    3.0;    1.4;  22.5;   0.0;   0;    4.400;   0;eor
      232;19930111;  10;   10.7;   8.0;   6.7;  955.70;   62.00;   8.0;   13.3;    6.2;    5.5;  22.7;   0.0;   0;    0.300;   0;eor
      232;19930112;  10;    8.2;   9.0;   5.0;  959.00;   78.00;   8.2;   16.6;    4.7;    9.0;  26.6;   1.6;   6;    2.600;   0;eor
      232;19930113;  10;    3.3;   7.0;   3.7;  967.60;   93.00;   2.3;    7.0;   -1.3;   -3.4;  10.8;   0.5;   6;    1.400;   0;eor
      232;19930114;  10;    6.6;   8.8;   3.0;  973.70;   82.00;   4.4;   11.9;    2.8;    1.9;  14.9;   2.0;   6;    3.900;   0;eor
      232;19930115;  10;    5.8;   7.5;   3.0;  973.80;   84.00;   2.5;    7.8;   -0.6;   -3.0;   9.9;   0.0;   0;    2.400;   0;eor
      232;19930116;  10;    6.9;   8.3;   3.0;  977.10;   77.00;   4.3;   12.7;    3.2;    3.9;  10.3;   0.0;   0;    6.500;   0;eor
      232;19930117;  10;    4.3;   6.4;   1.3;  972.50;   76.00;   2.1;   12.9;   -0.7;   -3.0;   8.6;   0.0;   0;    7.300;   0;eor
      232;19930118;  10;    4.1;   7.3;   5.0;  974.20;   90.00;   1.7;    8.5;    0.3;   -3.1;   9.3;   0.0;   0;    5.400;   0;eor
      232;19930119;  10;    4.4;   6.8;   4.7;  971.80;   82.00;   3.6;    8.8;   -0.2;   -1.2;  16.5;   0.0;   0;    3.600;   0;eor
      232;19930120;  10;    7.0;   6.8;   4.7;  972.10;   67.00;   4.9;    9.4;    3.5;    1.4;  13.4;   0.0;   6;    2.400;   0;eor
      232;19930121;  10;    7.4;   7.7;   3.0;  974.30;   74.00;   5.6;   10.5;    5.9;    4.0;  14.4;   0.0;   0;    0.900;   0;eor
      232;19930122;  10;    8.6;   8.9;   7.0;  968.40;   79.00;   8.1;   10.8;    5.7;    3.0;  19.5;   0.9;   6;    0.300;   0;eor
      232;19930123;  10;    9.0;   9.5;   6.3;  969.40;   83.00;   6.4;   10.0;    6.9;    6.8;  16.5;   2.1;   6;    0.300;   0;eor
      232;19930124;  10;   10.4;   8.3;   6.7;  959.50;   65.00;  10.8;   11.9;    9.3;    8.3;  26.2;   8.3;   6;    1.500;   0;eor
      232;19930125;  10;    2.0;   4.8;   4.3;  958.70;   67.00;   8.6;   10.0;   -0.3;    3.0;  25.7;   1.7;   8;    5.400;   0;eor
      232;19930126;  10;   -0.8;   3.7;   3.7;  966.70;   68.00;   6.1;    0.8;   -5.0;   -8.2;  19.0;   0.7;   7;    5.500;   2;eor
      232;19930127;  10;    0.9;   6.3;   7.7;  961.10;   96.00;   6.0;    2.1;   -1.3;   -1.1;  20.6;   3.4;   7;    0.200;   2;eor
      232;19930128;  10;    3.0;   6.9;   8.0;  961.30;   94.00;   2.3;    5.0;    0.0;    0.0;   9.8;   0.3;   8;    0.000;   3;eor
      232;19930129;  10;    2.8;   7.3;   8.0;  963.40;   92.00;   3.6;    6.2;    0.6;    3.0;  10.3;   4.3;   8;    0.000;   0;eor
      232;19930130;  10;   -3.7;   4.2;   7.7;  972.80;   89.00;   4.4;    0.6;   -4.2;   -2.6;   9.8;   0.0;   0;    0.000;   0;eor
      232;19930131;  10;   -2.2;   5.1;   8.0;  977.10;   98.00;   2.3;   -0.7;   -5.4;   -5.0;   5.7;   0.0;   0;    0.000;   0;eor
      232;19930201;  10;   -3.6;   4.3;   8.0;  982.00;   93.00;   1.9;   -1.7;   -6.1;   -5.0;   5.1;   0.0;   7;    0.000;   0;eor
      232;19930202;  10;   -3.2;   4.6;   8.0;  983.10;   96.00;   0.7;   -1.8;   -4.1;   -3.5;   3.1;   0.0;   0;    0.000;   0;eor
      232;19930203;  10;   -3.6;   4.4;   6.3;  982.60;   94.00;   1.6;   -1.4;   -5.1;   -5.0;   4.6;   0.0;   0;    2.200;   0;eor
      232;19930204;  10;   -1.8;   5.0;   5.7;  978.60;   93.00;   0.7;    2.2;   -4.6;   -4.6;   3.1;   0.0;   0;    4.000;   0;eor
      232;19930205;  10;   -0.3;   5.4;   1.3;  976.90;   89.00;   0.9;    7.3;   -5.2;   -6.8;   4.6;   0.0;   0;    7.300;   0;eor
      232;19930206;  10;    2.9;   5.0;   5.0;  976.00;   71.00;   0.9;    8.6;   -5.7;   -7.7;   6.2;   0.1;   6;    2.600;   0;eor
      232;19930207;  10;    2.4;   6.9;   8.0;  978.00;   95.00;   2.0;    4.5;    1.2;    1.0;   7.2;   0.1;   6;    0.000;   0;eor
      232;19930208;  10;    0.1;   6.0;   8.0;  978.20;   96.00;   1.7;    2.4;   -0.3;    0.0;   6.2;   0.0;   6;    0.000;   0;eor
      232;19930209;  10;   -0.3;   5.6;   8.0;  976.20;   95.00;   3.1;    0.2;   -1.4;   -1.1;   6.7;   0.0;   0;    0.000;   0;eor
      232;19930210;  10;   -0.7;   5.3;   8.0;  975.80;   91.00;   2.7;    0.1;   -1.0;   -1.0;   6.7;   0.0;   0;    0.000;   0;eor
      232;19930211;  10;   -1.6;   5.2;   5.3;  977.10;   94.00;   1.5;   -0.1;   -2.4;   -1.1;   2.6;   0.0;   0;    0.000;   0;eor
      232;19930212;  10;   -2.0;   5.1;   8.0;  979.40;   95.00;   0.8;   -0.7;   -3.1;   -4.9;   2.6;   0.0;   0;    0.000;   0;eor
      232;19930213;  10;   -2.0;   5.1;   8.0;  979.70;   95.00;   0.6;   -0.6;   -2.7;   -2.6;   3.6;   0.0;   0;    0.000;   0;eor
      232;19930214;  10;   -2.2;   5.1;   8.0;  978.50;   96.00;   1.5;    0.2;   -3.4;   -3.0;   5.7;   0.0;   0;    0.000;   0;eor
      232;19930215;  10;   -1.3;   4.7;   8.0;  977.60;   84.00;   2.3;   -0.3;   -3.6;   -3.5;   6.7;   0.0;   0;    0.000;   0;eor
      232;19930216;  10;   -2.1;   4.6;   8.0;  974.40;   89.00;   0.9;   -1.0;   -2.7;   -2.7;   4.1;   0.7;   7;    0.000;   0;eor
      232;19930217;  10;    0.4;   5.9;   8.0;  966.60;   96.00;   4.1;    1.4;   -2.1;   -2.2;  13.4;   3.7;   8;    0.000;   2;eor
      232;19930218;  10;    1.4;   6.2;   5.0;  969.90;   90.00;   1.4;    4.3;   -0.4;    0.5;   4.6;   0.0;   0;    1.800;   2;eor
      232;19930219;  10;    1.3;   6.1;   5.7;  958.60;   89.00;   6.3;    3.5;    0.1;   -1.2;  15.9;   5.0;   8;    0.600;   0;eor
      232;19930220;  10;    1.5;   5.9;   7.0;  963.90;   88.00;   6.0;    1.9;   -0.1;   -1.0;  19.0;   3.8;   7;    0.600;   1;eor
      232;19930221;  10;   -1.6;   5.1;   7.3;  949.40;   91.00;   7.1;    2.0;   -2.8;   -1.4;  22.1;   0.1;   7;    1.300;   4;eor
      232;19930222;  10;   -7.1;   3.2;   4.7;  959.30;   83.00;   2.7;   -1.6;  -10.6;   -9.8;   9.3;   0.0;   7;    4.500;   4;eor
      232;19930223;  10;  -10.4;   2.7;   4.7;  965.70;   90.00;   1.6;   -6.0;  -13.5;  -14.7;   7.2;   0.7;   7;    1.000;   4;eor
      232;19930224;  10;   -6.4;   3.4;   7.3;  971.20;   91.00;   2.2;   -4.2;  -14.9;  -18.9;   6.7;   1.0;   7;    0.000;   4;eor
      232;19930225;  10;   -4.8;   3.3;   5.3;  967.10;   77.00;   1.5;   -1.7;   -6.6;   -7.5;   4.1;   0.0;   0;    5.800;   6;eor
      232;19930226;  10;   -5.0;   2.8;   4.0;  958.30;   67.00;   2.0;    1.9;   -8.9;  -10.6;   4.1;   0.0;   0;    5.000;   6;eor
      232;19930227;  10;   -4.5;   3.4;   3.3;  957.20;   79.00;   0.8;    1.8;  -12.1;  -13.6;   3.1;   0.0;   0;    5.000;   4;eor
      232;19930228;  10;   -4.5;   3.7;   5.3;  957.30;   86.00;   1.3;   -0.5;   -9.3;  -12.1;   6.2;   0.0;   0;    0.800;   4;eor
      232;19930301;  10;    1.2;   4.6;   7.7;  951.40;   72.00;   4.6;    4.2;   -5.4;   -8.4;  18.0;   0.0;   0;    0.500;   4;eor
      232;19930302;  10;    1.2;   4.7;   4.0;  949.50;   68.00;   6.3;    5.6;   -0.7;    0.3;  17.0;   0.4;   7;    4.200;   4;eor
      232;19930303;  10;   -1.9;   5.1;   8.0;  955.90;   96.00;   2.9;   -0.3;   -2.6;   -2.4;   6.7;   2.7;   7;    0.000;   3;eor
      232;19930304;  10;   -5.4;   3.5;   7.7;  964.80;   87.00;   2.8;   -2.0;   -6.8;   -5.9;   7.7;   0.2;   7;    1.000;   5;eor
      232;19930305;  10;   -2.8;   3.9;   7.7;  965.50;   80.00;   2.0;   -1.4;   -9.2;  -13.4;   6.2;   0.1;   7;    1.300;   6;eor
      232;19930306;  10;   -0.4;   5.5;   8.0;  961.20;   94.00;   5.3;    0.8;   -2.8;   -3.0;  11.3;   2.2;   8;    0.000;   5;eor
      232;19930307;  10;    1.8;   6.3;   7.0;  962.80;   88.00;   2.5;    4.7;    0.3;    0.1;   8.7;   0.0;   0;    1.400;   6;eor
      232;19930308;  10;   -1.7;   4.1;   3.0;  967.60;   76.00;   4.3;    1.6;   -3.5;   -4.7;  11.3;   0.0;   0;    6.000;   1;eor
      232;19930309;  10;   -2.6;   4.0;   0.0;  969.00;   80.00;   1.7;    3.7;   -6.7;   -9.2;   5.7;   0.0;   0;    8.700;   1;eor
      232;19930310;  10;    1.3;   4.7;   0.3;  970.30;   72.00;   2.3;   10.6;   -6.2;  -15.4;   6.2;   0.0;   0;    8.500;   0;eor
      232;19930311;  10;    2.9;   5.5;   3.3;  971.50;   73.00;   1.3;    9.9;   -0.7;   -1.5;   3.1;   0.0;   0;    2.800;   0;eor
      232;19930312;  10;    3.6;   5.3;   2.0;  969.80;   70.00;   1.9;   11.9;   -3.1;   -4.1;   6.2;   0.0;   0;    7.200;   0;eor
      232;19930313;  10;    3.0;   5.6;   0.3;  967.70;   76.00;   1.3;   11.5;   -2.4;   -3.7;   5.1;   0.0;   0;    8.700;   0;eor
      232;19930314;  10;    4.6;   6.5;   0.0;  969.80;   78.00;   1.4;   13.9;   -2.0;   -2.9;   4.6;   0.0;   0;    9.000;   0;eor
      232;19930315;  10;    4.8;   6.0;   0.7;  973.00;   72.00;   1.6;   14.5;   -1.4;   -2.2;   5.7;   0.0;   0;    9.000;   0;eor
      232;19930316;  10;    8.8;   7.0;   2.0;  972.60;   66.00;   3.8;   15.3;   -0.9;   -1.6;  11.3;   1.7;   6;    9.000;   0;eor
      232;19930317;  10;    9.8;  10.5;   8.0;  971.70;   87.00;   4.9;   10.9;    8.4;    7.3;  12.9;   3.4;   6;    0.000;   0;eor
      232;19930318;  10;   11.5;   9.7;   1.3;  969.10;   72.00;   3.2;   18.0;    6.6;    3.8;  11.8;   0.0;   0;    9.000;   0;eor
      232;19930319;  10;    7.2;   7.8;   3.7;  972.30;   73.00;   3.1;   13.1;    4.3;    4.8;   9.8;   0.0;   0;    8.600;   0;eor
      232;19930320;  10;    6.8;   7.6;   0.3;  967.40;   78.00;   1.5;   16.5;   -0.8;   -2.9;   6.2;   0.0;   0;    9.300;   0;eor
      232;19930321;  10;   11.2;   9.0;   6.7;  961.90;   70.00;   2.0;   16.9;    3.2;    1.4;   8.2;   1.0;   6;    2.300;   0;eor
      232;19930322;  10;   10.1;  10.8;   5.7;  963.00;   86.00;   3.2;   14.5;    8.6;    7.0;  10.3;   1.9;   6;    1.700;   0;eor
      232;19930323;  10;    8.0;   8.3;   7.3;  967.40;   73.00;   4.1;   10.2;    6.1;    7.5;  16.5;   0.5;   6;    1.300;   0;eor
      232;19930324;  10;    5.2;   6.5;   8.0;  968.70;   74.00;   1.6;    7.7;    3.8;    3.3;   8.2;   0.0;   0;    0.000;   0;eor
      232;19930325;  10;    1.6;   5.4;   2.3;  968.60;   76.00;   3.2;    5.5;   -1.5;   -3.4;  18.0;   1.0;   8;    6.100;   0;eor
      232;19930326;  10;   -0.8;   5.4;   3.3;  967.70;   91.00;   3.4;    4.0;   -1.9;   -3.1;  15.4;   0.5;   7;    5.400;   1;eor
      232;19930327;  10;   -2.0;   4.2;   2.3;  965.80;   80.00;   2.0;    2.2;   -5.3;   -7.2;  11.3;   0.0;   7;    5.600;   0;eor
      232;19930328;  10;   -2.4;   3.9;   3.0;  963.20;   77.00;   2.2;    1.6;   -6.4;   -8.1;  10.8;   0.0;   7;    6.000;   0;eor
      232;19930329;  10;   -1.6;   3.9;   3.0;  965.80;   72.00;   1.5;    2.8;   -5.7;   -7.6;   9.3;   0.0;   7;    6.100;   0;eor
      232;19930330;  10;    0.4;   3.7;   1.0;  966.60;   63.00;   2.7;    8.4;   -6.1;   -7.2;  11.3;   0.0;   0;    8.300;   0;eor
      232;19930331;  10;    7.2;   6.7;   4.0;  964.90;   69.00;   2.1;   15.9;   -3.0;   -5.0;   7.7;   0.0;   0;    5.300;   0;eor
      232;19930401;  10;   10.4;   7.4;   5.0;  957.00;   64.00;   2.5;   19.2;    0.7;   -1.5;   9.0;   0.0;   0;    9.400;   0;eor
      232;19930402;  10;    4.7;   8.1;   7.0;  957.10;   93.00;   3.2;   10.3;    3.5;    0.7;   6.8;   0.9;   6;    0.000;   0;eor
      232;19930403;  10;    4.3;   7.7;   8.0;  957.20;   93.00;   1.6;    6.1;    3.7;    3.6;   5.2;   0.6;   6;    0.000;   0;eor
      232;19930404;  10;    5.6;   6.9;   6.7;  956.00;   76.00;   3.5;   10.6;    3.7;    3.0;  14.0;   0.3;   6;    3.600;   0;eor
      232;19930405;  10;    7.4;   5.8;   5.3;  959.00;   60.00;   3.4;   11.8;    2.3;    2.0;  13.1;   3.6;   6;    7.400;   0;eor
      232;19930406;  10;    8.5;   7.5;   5.7;  953.30;   69.00;   4.7;   12.0;    4.8;    4.4;  15.1;   1.9;   6;    4.000;   0;eor
      232;19930407;  10;    6.4;   7.9;   6.7;  956.70;   82.00;   4.5;    8.8;    3.9;    3.1;  14.1;   1.3;   6;    1.100;   0;eor
      232;19930408;  10;    4.6;   6.3;   4.3;  962.80;   73.00;   2.3;    9.0;    2.5;    3.4;   8.3;   0.0;   0;    3.600;   0;eor
      232;19930409;  10;    6.8;   6.3;   4.3;  961.90;   68.00;   2.2;   12.1;   -2.2;   -4.4;  11.4;   0.3;   6;    9.800;   0;eor
      232;19930410;  10;    8.9;   9.8;   7.3;  955.90;   86.00;   1.2;   11.7;    5.0;    4.4;   4.3;   0.0;   0;    0.400;   0;eor
      232;19930411;  10;    7.0;   9.2;   7.3;  951.40;   90.00;   1.9;   10.4;    6.0;    3.1;   7.4;   1.1;   6;    0.000;   0;eor
      232;19930412;  10;    6.7;   8.8;   7.7;  949.00;   89.00;   1.0;    9.2;    4.9;    4.5;   5.4;   2.6;   6;    0.000;   0;eor
      232;19930413;  10;    7.0;   8.3;   7.3;  948.90;   83.00;   1.6;   12.0;    1.8;    1.0;   6.8;   0.0;   0;    3.200;   0;eor
      232;19930414;  10;    8.8;   7.4;   4.3;  956.30;   66.00;   2.3;   15.3;    2.5;    0.8;   8.4;   0.0;   0;   10.800;   0;eor
      232;19930415;  10;    7.6;   7.9;   6.3;  957.50;   76.00;   2.0;   14.4;    2.4;    0.8;  11.0;   0.2;   6;    4.200;   0;eor
      232;19930416;  10;    7.4;   8.7;   6.7;  965.10;   86.00;   1.8;   11.9;    3.4;    1.6;  11.4;   5.3;   6;    3.900;   0;eor
      232;19930417;  10;    8.5;   9.0;   7.0;  965.70;   81.00;   2.7;   11.3;    3.8;    1.1;   9.8;   3.2;   6;    1.100;   0;eor
      232;19930418;  10;   10.0;  10.4;   7.0;  964.00;   85.00;   5.9;   12.8;    7.0;    6.5;  14.5;   2.2;   6;    1.600;   0;eor
      232;19930419;  10;   10.7;   9.8;   6.0;  964.40;   75.00;   4.4;   14.3;    9.3;    8.9;  13.4;   0.0;   0;    0.900;   0;eor
      232;19930420;  10;   13.3;  10.0;   4.3;  963.90;   67.00;   2.2;   20.3;    4.5;    3.4;   7.9;   0.0;   0;   10.800;   0;eor
      232;19930421;  10;   14.2;   8.9;   3.3;  958.00;   58.00;   1.9;   23.7;    5.4;    3.5;   8.8;   0.0;   0;    9.700;   0;eor
      232;19930422;  10;   15.3;   9.5;   1.7;  957.90;   56.00;   2.2;   23.0;    8.1;   12.0;  17.6;   0.0;   0;   11.300;   0;eor
      232;19930423;  10;   15.0;  10.6;   1.7;  957.70;   62.00;   2.6;   21.2;    7.4;    5.9;  10.2;   0.0;   0;   10.600;   0;eor
      232;19930424;  10;   15.2;   8.5;   3.7;  951.70;   53.00;   1.9;   23.6;    6.6;    4.2;   8.9;   0.0;   0;    8.800;   0;eor
      232;19930425;  10;   16.8;   8.9;   6.3;  951.30;   48.00;   2.5;   24.4;    6.1;    4.5;   9.9;   0.0;   0;    5.300;   0;eor
      232;19930426;  10;   16.8;  10.5;   3.7;  956.90;   56.00;   2.3;   24.1;    7.6;    5.5;   8.8;   0.0;   0;   10.200;   0;eor
      232;19930427;  10;   18.8;  10.3;   0.7;  958.80;   49.00;   4.0;   24.6;    7.6;    5.9;  13.0;   0.0;   0;   11.200;   0;eor
      232;19930428;  10;   18.0;   8.3;   2.0;  955.80;   41.00;   5.9;   23.7;    9.6;    7.0;  16.6;   0.0;   0;   11.300;   0;eor
      232;19930429;  10;   17.0;   9.1;   2.7;  957.10;   49.00;   3.9;   23.8;    7.9;    5.0;  12.4;   0.0;   0;   11.300;   0;eor
      232;19930430;  10;   17.3;  10.2;   2.7;  956.00;   52.00;   3.5;   23.4;    9.3;    6.6;  10.4;   0.8;   6;   11.200;   0;eor
      232;19930501;  10;   14.9;  10.8;   5.3;  955.60;   64.00;   2.0;   22.4;    9.9;    8.4;   9.9;   3.5;   6;    6.000;   0;eor
      232;19930502;  10;   12.8;  12.2;   6.0;  957.10;   81.00;   1.8;   16.1;    9.3;    7.4;   9.4;   2.0;   6;    4.100;   0;eor
      232;19930503;  10;   11.8;  12.7;   7.3;  965.50;   91.00;   1.6;   16.3;   11.1;   10.5;   7.9;   1.1;   6;    0.400;   0;eor
      232;19930504;  10;   11.3;  10.3;   8.0;  970.00;   77.00;   3.1;   13.2;    9.1;    9.0;   9.4;   1.1;   6;    0.000;   0;eor
      232;19930505;  10;   11.4;   9.1;   6.3;  965.40;   68.00;   4.3;   15.4;    8.0;    7.6;   9.3;   0.0;   0;    3.100;   0;eor
      232;19930506;  10;    9.4;   9.9;   7.7;  962.40;   83.00;   2.9;   12.4;    7.5;    7.7;   7.8;   0.0;   6;    0.200;   0;eor
      232;19930507;  10;   14.0;   9.7;   3.3;  961.40;   64.00;   2.9;   21.8;    6.2;    4.5;  14.0;   0.0;   6;    7.700;   0;eor
      232;19930508;  10;   16.4;  10.3;   1.0;  961.70;   56.00;   2.6;   22.5;    7.5;    5.0;   9.9;   0.0;   0;   12.800;   0;eor
      232;19930509;  10;   15.6;  11.1;   3.7;  961.10;   65.00;   1.7;   23.5;    7.7;    5.1;  16.6;   2.2;   6;    8.800;   0;eor
      232;19930510;  10;   17.5;  11.0;   1.0;  961.70;   57.00;   1.9;   23.7;    7.1;    6.0;   8.8;   0.0;   0;   12.800;   0;eor
      232;19930511;  10;   17.4;  11.5;   3.7;  958.20;   58.00;   1.7;   24.7;    9.8;    7.0;   8.7;   1.1;   6;   11.800;   0;eor
      232;19930512;  10;   15.1;  13.6;   6.7;  953.10;   77.00;   1.9;   20.8;   12.3;   11.5;  11.9;  26.2;   6;    4.800;   0;eor
      232;19930513;  10;   15.0;  12.2;   5.7;  946.50;   73.00;   1.6;   20.4;    9.5;    8.7;   7.3;   0.1;   6;    7.700;   0;eor
      232;19930514;  10;   13.6;  12.4;   7.0;  949.00;   78.00;   1.9;   18.9;   10.0;    8.8;   9.9;   8.7;   6;    6.300;   0;eor
      232;19930515;  10;   14.0;  12.3;   5.7;  955.80;   76.00;   2.0;   19.8;   10.8;    9.7;  15.5;   0.3;   6;    5.300;   0;eor
      232;19930516;  10;   12.5;   9.0;   3.3;  965.80;   62.00;   1.2;   17.4;    9.2;    8.5;   5.2;   0.0;   0;    7.800;   0;eor
      232;19930517;  10;   16.8;  11.0;   0.7;  961.70;   59.00;   1.7;   24.6;    6.3;    4.4;   7.8;   0.0;   0;   13.100;   0;eor
      232;19930518;  10;   18.8;  12.5;   4.3;  957.20;   58.00;   1.4;   25.9;    9.2;    7.5;  11.4;   0.0;   0;   12.800;   0;eor
      232;19930519;  10;   19.4;  14.1;   4.0;  958.80;   63.00;   1.7;   24.3;   11.7;   10.4;   7.4;   0.2;   6;   11.600;   0;eor
      232;19930520;  10;   17.3;  13.6;   3.7;  959.00;   69.00;   2.1;   26.4;   11.8;   10.5;  16.6;   2.2;   6;   11.800;   0;eor
      232;19930521;  10;   10.0;  11.6;   8.0;  963.80;   92.00;   3.2;   13.3;    8.7;   10.2;  10.3;  11.4;   6;    0.000;   0;eor
      232;19930522;  10;   11.4;   9.8;   4.0;  964.40;   72.00;   1.6;   16.3;    8.1;    7.2;   7.8;   0.0;   0;    8.700;   0;eor
      232;19930523;  10;   14.1;  10.3;   0.7;  964.90;   65.00;   0.8;   20.6;    4.2;    3.0;   6.8;   0.0;   0;   13.400;   0;eor
      232;19930524;  10;   17.5;  10.8;   3.0;  963.10;   57.00;   1.1;   24.6;    7.3;    4.8;   7.7;   0.0;   0;   11.700;   0;eor
      232;19930525;  10;   20.4;  14.7;   3.3;  960.00;   62.00;   1.2;   27.1;   11.3;   10.2;   4.7;   0.0;   0;   11.800;   0;eor
      232;19930526;  10;   22.6;  14.2;   6.0;  955.00;   53.00;   2.1;   29.7;   12.9;   12.1;  19.1;   0.7;   6;   11.500;   0;eor
      232;19930527;  10;   16.7;  13.9;   5.3;  953.10;   71.00;   3.4;   23.6;   12.6;   11.2;  29.4;  19.8;   8;   10.000;   0;eor
      232;19930528;  10;   14.6;  10.9;   5.7;  958.50;   65.00;   5.1;   19.4;   12.1;   10.9;  16.1;   0.0;   0;    8.200;   0;eor
      232;19930529;  10;   15.8;  10.8;   4.3;  962.20;   62.00;   1.5;   20.8;   10.2;    8.6;   5.8;   0.0;   0;   11.700;   0;eor
      232;19930530;  10;   17.2;  13.1;   6.0;  958.70;   67.00;   2.6;   24.7;    8.8;    7.5;  19.1;   2.4;   6;   10.600;   0;eor
      232;19930531;  10;   15.4;  11.8;   4.3;  963.90;   66.00;   3.0;   20.2;   12.7;   11.6;  11.8;   1.1;   6;    8.400;   0;eor
      232;19930601;  10;   17.5;  12.2;   6.0;  962.80;   61.00;   1.0;   22.2;    9.6;    8.8;   2.7;   0.0;   0;   11.600;   0;eor
      232;19930602;  10;   15.9;  13.6;   6.3;  958.70;   73.00;   2.9;   22.5;    9.9;    9.2;  20.7;   3.8;   6;    4.900;   0;eor
      232;19930603;  10;   13.4;  14.4;   7.7;  961.20;   93.00;   2.7;   15.3;   11.3;   10.9;   8.4;   7.5;   6;    0.700;   0;eor
      232;19930604;  10;   16.4;  15.3;   4.3;  963.00;   83.00;   1.4;   21.1;   11.2;   12.3;   5.8;   0.0;   6;    3.700;   0;eor
      232;19930605;  10;   19.0;  15.6;   1.7;  965.20;   72.00;   2.6;   24.3;   13.0;   11.9;  11.4;   0.0;   0;   10.800;   0;eor
      232;19930606;  10;   20.3;  16.4;   0.3;  964.40;   69.00;   0.7;   26.4;   12.2;   10.9;   5.8;   0.0;   0;   12.800;   0;eor
      232;19930607;  10;   19.1;  17.9;   5.0;  963.20;   81.00;   1.5;   25.6;   14.0;   12.6;   7.4;   0.0;   0;    4.900;   0;eor
      232;19930608;  10;   20.0;  15.2;   1.3;  962.60;   65.00;   1.9;   25.5;   15.2;   13.4;   6.7;   0.0;   0;   12.800;   0;eor
      232;19930609;  10;   22.0;  15.2;   4.0;  959.90;   58.00;   2.7;   27.5;   12.0;   10.1;   9.9;   0.0;   0;   11.600;   0;eor
      232;19930610;  10;   21.6;  16.2;   4.0;  957.20;   62.00;   1.5;   27.2;   14.6;   13.3;   6.3;   0.9;   6;    5.900;   0;eor
      232;19930611;  10;   16.4;  15.8;   4.7;  958.30;   77.00;   3.3;   24.6;   12.1;   14.3;  14.0;   7.4;   6;    9.600;   0;eor
      232;19930612;  10;   12.6;  10.0;   6.7;  958.90;   69.00;   3.8;   16.1;    9.7;    9.5;  10.9;   0.8;   6;    3.300;   0;eor
      232;19930613;  10;   12.6;  10.9;   7.0;  959.30;   74.00;   3.5;   16.0;    8.6;    7.0;   9.9;   1.8;   6;    3.200;   0;eor
      232;19930614;  10;   13.8;  12.6;   7.0;  963.30;   79.00;   2.3;   17.3;   11.0;   10.5;   8.8;   1.7;   6;    2.200;   0;eor
      232;19930615;  10;   12.6;  13.9;   5.7;  965.70;   92.00;   2.5;   16.6;   11.1;   11.9;   7.9;   4.7;   6;    0.500;   0;eor
